,sample_id,X.query,seed_ortholog,evalue,score,eggNOG_OGs,max_annot_lvl,COG_category,Description,Preferred_name,GOs,EC,KEGG_ko,KEGG_Pathway,KEGG_Module,KEGG_Reaction,KEGG_rclass,BRITE,KEGG_TC,CAZy,BiGG_Reaction,PFAMs
544,Lys2_ev_pop2_3,14_3_2890191-3084703_49,287.DR97_6030,1.04E-254,702,"COG3182@1|root,COG3182@2|Bacteria,1MW2S@1224|Proteobacteria,1RZFD@1236|Gammaproteobacteria,1YEZB@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,S,PepSY-associated TM region,-,-,-,-,-,-,-,-,-,-,-,-,"PepSY,PepSY_TM"
545,Lys2_ev_pop2_3,14_3_2890191-3084703_14,287.DR97_6002,1.62E-42,139,"2AS9J@1|root,31HNP@2|Bacteria,1QFDH@1224|Proteobacteria,1TCKX@1236|Gammaproteobacteria,1YKF8@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,S,Protein of unknown function (DUF1656),-,-,-,-,-,-,-,-,-,-,-,-,DUF1656
546,Lys2_ev_pop2_3,14_3_2890191-3084703_130,287.DR97_6114,2.67E-83,246,"COG3450@1|root,COG3450@2|Bacteria,1N2P0@1224|Proteobacteria,1TCFF@1236|Gammaproteobacteria,1YK9W@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,S,Protein of unknown function (DUF861),-,-,-,ko:K06995,-,-,-,-,ko00000,-,-,-,Cupin_3
547,Lys2_ev_pop2_3,14_3_2890191-3084703_48,287.DR97_6029,1.06E-126,360,"2DKVK@1|root,30HAM@2|Bacteria,1RERE@1224|Proteobacteria,1S611@1236|Gammaproteobacteria,1YGBT@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,S,Thiamine pyrophosphate-binding protein,-,-,-,-,-,-,-,-,-,-,-,-,-
548,Lys2_ev_pop2_3,14_3_2890191-3084703_85,287.DR97_6065,3.49E-116,332,"COG3157@1|root,COG3157@2|Bacteria,1RF09@1224|Proteobacteria,1S438@1236|Gammaproteobacteria,1YFR8@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,S,"Type VI secretion system effector, Hcp",-,-,-,ko:K11903,"ko02025,ko03070,map02025,map03070",M00334,-,-,"ko00000,ko00001,ko00002,ko02044",-,-,-,T6SS_HCP
549,Lys2_ev_pop2_3,14_3_2890191-3084703_90,287.DR97_6070,4.68E-182,506,"COG3455@1|root,COG3455@2|Bacteria,1N723@1224|Proteobacteria,1T0Q9@1236|Gammaproteobacteria",1236|Gammaproteobacteria,S,Type VI secretion system protein DotU,-,-,-,ko:K11892,"ko03070,map03070",M00334,-,-,"ko00000,ko00001,ko00002,ko02044",3.A.23.1,-,-,DotU
550,Lys2_ev_pop2_3,14_3_2890191-3084703_83,287.DR97_6063,0,1192,"COG3519@1|root,COG3519@2|Bacteria,1MUY4@1224|Proteobacteria,1RPK4@1236|Gammaproteobacteria,1YDPC@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,S,"Type VI secretion system, TssF",-,-,-,ko:K11896,-,M00334,-,-,"ko00000,ko00002,ko02044",3.A.23.1,-,-,T6SS_TssF
551,Lys2_ev_pop2_3,14_3_2890191-3084703_87,287.DR97_6067,1.33E-121,347,"COG3516@1|root,COG3516@2|Bacteria,1RAZQ@1224|Proteobacteria,1RY42@1236|Gammaproteobacteria,1YFUI@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,S,"Type VI secretion system, VipA, VC_A0107 or Hcp2",-,-,-,ko:K11901,"ko02025,map02025",M00334,-,-,"ko00000,ko00001,ko00002,ko02044",3.A.23.1,-,-,T6SS_VipA
552,Lys2_ev_pop2_3,14_3_2890191-3084703_82,287.DR97_6062,1.02E-235,649,"COG3520@1|root,COG3520@2|Bacteria,1MWVS@1224|Proteobacteria,1RQD5@1236|Gammaproteobacteria,1YEH8@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,S,"Type VI secretion, TssG",-,-,-,ko:K11895,"ko02025,map02025",M00334,-,-,"ko00000,ko00001,ko00002,ko02044",3.A.23.1,-,-,T6SS_TssG
553,Lys2_ev_pop2_6,14_6_2811042-3146373_151,287.DR97_6079,1.98E-279,763,"COG1485@1|root,COG1485@2|Bacteria,1MWH4@1224|Proteobacteria,1RMXV@1236|Gammaproteobacteria,1YDJN@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,S,AFG1-like ATPase,-,-,-,ko:K06916,-,-,-,-,"ko00000,ko03036",-,-,-,AFG1_ATPase
554,Lys2_ev_pop2_6,14_6_2811042-3146373_48,287.DR97_5984,0,1152,"COG1574@1|root,COG1574@2|Bacteria,1MWP2@1224|Proteobacteria,1RNB7@1236|Gammaproteobacteria,1YDZT@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,S,Amidohydrolase family,-,-,-,-,-,-,-,-,-,-,-,-,Amidohydro_3
555,Lys2_ev_pop2_6,14_6_2811042-3146373_92,287.DR97_6021,2.70E-49,156,"COG3251@1|root,COG3251@2|Bacteria,1NH51@1224|Proteobacteria,1SZRC@1236|Gammaproteobacteria",1236|Gammaproteobacteria,S,Antibiotic synthesis protein MbtH,-,-,-,ko:K05375,"ko00261,ko01130,map00261,map01130",M00736,R10880,"RC00064,RC00141,RC03296,RC03297,RC03298","ko00000,ko00001,ko00002",-,-,-,MbtH
556,Lys2_ev_pop2_6,14_6_2811042-3146373_141,287.DR97_6069,0,879,"COG3522@1|root,COG3522@2|Bacteria,1R7HQ@1224|Proteobacteria,1RQBX@1236|Gammaproteobacteria,1YEBQ@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,S,"Bacterial Type VI secretion, VC_A0110, EvfL, ImpJ, VasE",-,-,-,ko:K11893,"ko02025,map02025",M00334,-,-,"ko00000,ko00001,ko00002,ko02044",3.A.23.1,-,-,T6SS_VasE
557,Lys2_ev_pop2_6,14_6_2811042-3146373_2,287.DR97_5676,1.53E-122,349,"COG2318@1|root,COG2318@2|Bacteria,1RHRP@1224|Proteobacteria,1S2K9@1236|Gammaproteobacteria,1YH5T@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,S,DinB family,-,-,-,-,-,-,-,-,-,-,-,-,DinB
558,Lys2_ev_pop2_6,14_6_2811042-3146373_128,287.DR97_6057,5.62E-92,268,"2ANY6@1|root,31DZ3@2|Bacteria,1RIZN@1224|Proteobacteria,1S77G@1236|Gammaproteobacteria,1YH6S@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,S,Domain of unknown function (DUF4280),-,-,-,-,-,-,-,-,-,-,-,-,DUF4280
559,Lys2_ev_pop2_6,14_6_2811042-3146373_62,287.DR97_5998,6.07E-118,338,"2AS5J@1|root,31HIG@2|Bacteria,1QF98@1224|Proteobacteria,1TCEE@1236|Gammaproteobacteria,1YK8V@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,S,Domain of unknown function (DUF4946),-,-,-,-,-,-,-,-,-,-,-,-,DUF4946
560,Lys2_ev_pop2_6,14_6_2811042-3146373_65,287.DR97_6001,0,1316,"COG1289@1|root,COG1289@2|Bacteria,1PSMZ@1224|Proteobacteria,1TBMZ@1236|Gammaproteobacteria,1YI4X@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,S,Fusaric acid resistance protein family,-,-,-,-,-,-,-,-,-,-,-,-,FUSC
561,Lys2_ev_pop2_6,14_6_2811042-3146373_136,287.DR97_6064,1.69E-91,268,"COG3518@1|root,COG3518@2|Bacteria,1PX78@1224|Proteobacteria,1TB0Z@1236|Gammaproteobacteria,1YGVB@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,S,Gene 25-like lysozyme,-,-,-,ko:K11919,-,M00334,-,-,"ko00000,ko00002,ko02044",-,-,-,GPW_gp25
562,Lys2_ev_pop2_6,14_6_2811042-3146373_143,287.DR97_6071,0,2413,"COG3523@1|root,COG3523@2|Bacteria,1N5JI@1224|Proteobacteria,1SMX9@1236|Gammaproteobacteria,1YESK@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,S,ImcF-related N-terminal domain,-,-,-,ko:K11891,"ko02025,ko03070,map02025,map03070",M00334,-,-,"ko00000,ko00001,ko00002,ko02044",3.A.23.1,-,-,ImcF-related_N
563,Lys2_ev_pop2_6,14_6_2811042-3146373_144,287.DR97_6072,6.02E-233,644,"COG3515@1|root,COG3515@2|Bacteria,1MY80@1224|Proteobacteria,1RXIN@1236|Gammaproteobacteria,1YFQN@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,S,"ImpA, N-terminal, type VI secretion system",-,-,-,ko:K11902,"ko02025,map02025",M00334,-,-,"ko00000,ko00001,ko00002,ko02044",-,-,-,ImpA_N
564,Lys2_ev_pop2_6,14_6_2811042-3146373_44,287.DR97_5980,4.48E-44,143,"2EJ2P@1|root,33CTW@2|Bacteria,1NNN0@1224|Proteobacteria,1SIHS@1236|Gammaproteobacteria",1236|Gammaproteobacteria,S,Lipoprotein,-,-,-,-,-,-,-,-,-,-,-,-,DUF903
565,Lys2_ev_pop2_6,14_6_2811042-3146373_89,287.DR97_6018,6.60E-89,261,"COG4244@1|root,COG4244@2|Bacteria,1N06D@1224|Proteobacteria,1S79U@1236|Gammaproteobacteria",1236|Gammaproteobacteria,S,Membrane,-,-,-,-,-,-,-,-,-,-,-,-,DUF2231
566,Lys2_ev_pop2_6,14_6_2811042-3146373_129,287.DR97_6058,1.58E-63,200,"COG2849@1|root,COG2849@2|Bacteria,1MYAR@1224|Proteobacteria,1SD0P@1236|Gammaproteobacteria,1YG5P@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,S,MORN repeat variant,-,-,-,-,-,-,-,-,-,-,-,-,MORN_2
567,Lys2_ev_pop2_6,14_6_2811042-3146373_84,287.DR97_6013,0,957,"2DFE8@1|root,2ZRJ0@2|Bacteria,1R7WV@1224|Proteobacteria",1224|Proteobacteria,S,outer membrane (Porin),-,-,-,-,-,-,-,-,-,-,-,-,OprD
568,Lys2_ev_pop2_6,14_6_2811042-3146373_33,287.DR97_5709,2.76E-294,801,"COG3182@1|root,COG3182@2|Bacteria,1MXGY@1224|Proteobacteria,1RYZN@1236|Gammaproteobacteria,1YD2H@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,S,PepSY-associated TM region,-,-,-,-,-,-,-,-,-,-,-,-,PepSY_TM
569,Lys2_ev_pop2_6,14_6_2811042-3146373_101,287.DR97_6030,1.04E-254,702,"COG3182@1|root,COG3182@2|Bacteria,1MW2S@1224|Proteobacteria,1RZFD@1236|Gammaproteobacteria,1YEZB@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,S,PepSY-associated TM region,-,-,-,-,-,-,-,-,-,-,-,-,"PepSY,PepSY_TM"
570,Lys2_ev_pop2_6,14_6_2811042-3146373_66,287.DR97_6002,1.62E-42,139,"2AS9J@1|root,31HNP@2|Bacteria,1QFDH@1224|Proteobacteria,1TCKX@1236|Gammaproteobacteria,1YKF8@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,S,Protein of unknown function (DUF1656),-,-,-,-,-,-,-,-,-,-,-,-,DUF1656
571,Lys2_ev_pop2_6,14_6_2811042-3146373_182,287.DR97_6114,2.67E-83,246,"COG3450@1|root,COG3450@2|Bacteria,1N2P0@1224|Proteobacteria,1TCFF@1236|Gammaproteobacteria,1YK9W@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,S,Protein of unknown function (DUF861),-,-,-,ko:K06995,-,-,-,-,ko00000,-,-,-,Cupin_3
572,Lys2_ev_pop2_6,14_6_2811042-3146373_206,287.DR97_6141,5.48E-63,192,"COG3536@1|root,COG3536@2|Bacteria,1NCW3@1224|Proteobacteria,1SFCU@1236|Gammaproteobacteria,1YH0J@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,S,Protein of unknown function (DUF971),-,-,-,-,-,-,-,-,-,-,-,-,DUF971
573,Lys2_ev_pop2_6,14_6_2811042-3146373_100,287.DR97_6029,1.06E-126,360,"2DKVK@1|root,30HAM@2|Bacteria,1RERE@1224|Proteobacteria,1S611@1236|Gammaproteobacteria,1YGBT@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,S,Thiamine pyrophosphate-binding protein,-,-,-,-,-,-,-,-,-,-,-,-,-
574,Lys2_ev_pop2_6,14_6_2811042-3146373_42,287.DR97_5978,1.98E-126,359,"COG3153@1|root,COG3153@2|Bacteria",2|Bacteria,S,"transferase activity, transferring acyl groups",-,-,-,ko:K03824,-,-,-,-,"ko00000,ko01000",-,-,-,"Acetyltransf_1,Acetyltransf_10,Acetyltransf_9"
575,Lys2_ev_pop2_6,14_6_2811042-3146373_137,287.DR97_6065,3.49E-116,332,"COG3157@1|root,COG3157@2|Bacteria,1RF09@1224|Proteobacteria,1S438@1236|Gammaproteobacteria,1YFR8@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,S,"Type VI secretion system effector, Hcp",-,-,-,ko:K11903,"ko02025,ko03070,map02025,map03070",M00334,-,-,"ko00000,ko00001,ko00002,ko02044",-,-,-,T6SS_HCP
576,Lys2_ev_pop2_6,14_6_2811042-3146373_142,287.DR97_6070,4.68E-182,506,"COG3455@1|root,COG3455@2|Bacteria,1N723@1224|Proteobacteria,1T0Q9@1236|Gammaproteobacteria",1236|Gammaproteobacteria,S,Type VI secretion system protein DotU,-,-,-,ko:K11892,"ko03070,map03070",M00334,-,-,"ko00000,ko00001,ko00002,ko02044",3.A.23.1,-,-,DotU
577,Lys2_ev_pop2_6,14_6_2811042-3146373_135,287.DR97_6063,0,1192,"COG3519@1|root,COG3519@2|Bacteria,1MUY4@1224|Proteobacteria,1RPK4@1236|Gammaproteobacteria,1YDPC@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,S,"Type VI secretion system, TssF",-,-,-,ko:K11896,-,M00334,-,-,"ko00000,ko00002,ko02044",3.A.23.1,-,-,T6SS_TssF
578,Lys2_ev_pop2_6,14_6_2811042-3146373_139,287.DR97_6067,1.33E-121,347,"COG3516@1|root,COG3516@2|Bacteria,1RAZQ@1224|Proteobacteria,1RY42@1236|Gammaproteobacteria,1YFUI@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,S,"Type VI secretion system, VipA, VC_A0107 or Hcp2",-,-,-,ko:K11901,"ko02025,map02025",M00334,-,-,"ko00000,ko00001,ko00002,ko02044",3.A.23.1,-,-,T6SS_VipA
579,Lys2_ev_pop2_6,14_6_2811042-3146373_134,287.DR97_6062,1.02E-235,649,"COG3520@1|root,COG3520@2|Bacteria,1MWVS@1224|Proteobacteria,1RQD5@1236|Gammaproteobacteria,1YEH8@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,S,"Type VI secretion, TssG",-,-,-,ko:K11895,"ko02025,map02025",M00334,-,-,"ko00000,ko00001,ko00002,ko02044",3.A.23.1,-,-,T6SS_TssG
580,Lys2_ev_pop2_6,14_6_2811042-3146373_199,287.DR97_6132,5.23E-123,351,"COG2606@1|root,COG2606@2|Bacteria,1RGD2@1224|Proteobacteria",1224|Proteobacteria,S,ybak prolyl-trna synthetase associated region,-,-,-,-,-,-,-,-,-,-,-,-,tRNA_edit
581,Lys2_ev_pop3_4,15_4_2934003-2994541_16,287.DR97_6021,2.70E-49,156,"COG3251@1|root,COG3251@2|Bacteria,1NH51@1224|Proteobacteria,1SZRC@1236|Gammaproteobacteria",1236|Gammaproteobacteria,S,Antibiotic synthesis protein MbtH,-,-,-,ko:K05375,"ko00261,ko01130,map00261,map01130",M00736,R10880,"RC00064,RC00141,RC03296,RC03297,RC03298","ko00000,ko00001,ko00002",-,-,-,MbtH
582,Lys2_ev_pop3_4,15_4_2934003-2994541_13,287.DR97_6018,6.60E-89,261,"COG4244@1|root,COG4244@2|Bacteria,1N06D@1224|Proteobacteria,1S79U@1236|Gammaproteobacteria",1236|Gammaproteobacteria,S,Membrane,-,-,-,-,-,-,-,-,-,-,-,-,DUF2231
583,Lys2_ev_pop3_4,15_4_2934003-2994541_8,287.DR97_6013,0,957,"2DFE8@1|root,2ZRJ0@2|Bacteria,1R7WV@1224|Proteobacteria",1224|Proteobacteria,S,outer membrane (Porin),-,-,-,-,-,-,-,-,-,-,-,-,OprD
584,Lys2_ev_pop3_4,15_4_2934003-2994541_25,287.DR97_6030,1.04E-254,702,"COG3182@1|root,COG3182@2|Bacteria,1MW2S@1224|Proteobacteria,1RZFD@1236|Gammaproteobacteria,1YEZB@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,S,PepSY-associated TM region,-,-,-,-,-,-,-,-,-,-,-,-,"PepSY,PepSY_TM"
585,Lys2_ev_pop3_4,15_4_2934003-2994541_24,287.DR97_6029,1.06E-126,360,"2DKVK@1|root,30HAM@2|Bacteria,1RERE@1224|Proteobacteria,1S611@1236|Gammaproteobacteria,1YGBT@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,S,Thiamine pyrophosphate-binding protein,-,-,-,-,-,-,-,-,-,-,-,-,-
586,Lys2_ev_pop3_5,15_5_2903545-2937794_2,287.DR97_6001,0,1316,"COG1289@1|root,COG1289@2|Bacteria,1PSMZ@1224|Proteobacteria,1TBMZ@1236|Gammaproteobacteria,1YI4X@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,S,Fusaric acid resistance protein family,-,-,-,-,-,-,-,-,-,-,-,-,FUSC
587,Lys2_ev_pop3_5,15_5_2903545-2937794_3,287.DR97_6002,1.62E-42,139,"2AS9J@1|root,31HNP@2|Bacteria,1QFDH@1224|Proteobacteria,1TCKX@1236|Gammaproteobacteria,1YKF8@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,S,Protein of unknown function (DUF1656),-,-,-,-,-,-,-,-,-,-,-,-,DUF1656
588,Lys2_ev_pop2_6,14_6_2811042-3146373_218,287.DR97_6153,3.99E-163,456,"COG0431@1|root,COG0431@2|Bacteria,1MVEB@1224|Proteobacteria,1RNDB@1236|Gammaproteobacteria,1YEB9@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,S,NADPH-dependent FMN reductase,arsH,"GO:0000166,GO:0000293,GO:0003674,GO:0003824,GO:0005488,GO:0008150,GO:0008152,GO:0009987,GO:0010181,GO:0016043,GO:0016491,GO:0016645,GO:0016646,GO:0016722,GO:0016723,GO:0022607,GO:0032553,GO:0036094,GO:0043167,GO:0043168,GO:0043933,GO:0044085,GO:0048037,GO:0050662,GO:0051259,GO:0051260,GO:0051262,GO:0051289,GO:0052851,GO:0052873,GO:0055114,GO:0065003,GO:0071840,GO:0097159,GO:0097367,GO:1901265,GO:1901363",-,ko:K11811,-,-,-,-,ko00000,-,-,-,FMN_red
589,Lys2_ev_pop1_3,13_3_2835111-3078848_114,287.DR97_6066,0,975,"COG3517@1|root,COG3517@2|Bacteria,1MU5C@1224|Proteobacteria,1RNP7@1236|Gammaproteobacteria,1YFNZ@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,S,"Type VI secretion protein, EvpB/VC_A0108, tail sheath",evpB,-,-,ko:K11900,"ko02025,map02025",M00334,-,-,"ko00000,ko00001,ko00002,ko02044",3.A.23.1,-,-,VipB
590,Lys2_ev_pop2_3,14_3_2890191-3084703_86,287.DR97_6066,0,975,"COG3517@1|root,COG3517@2|Bacteria,1MU5C@1224|Proteobacteria,1RNP7@1236|Gammaproteobacteria,1YFNZ@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,S,"Type VI secretion protein, EvpB/VC_A0108, tail sheath",evpB,-,-,ko:K11900,"ko02025,map02025",M00334,-,-,"ko00000,ko00001,ko00002,ko02044",3.A.23.1,-,-,VipB
591,Lys2_ev_pop2_6,14_6_2811042-3146373_138,287.DR97_6066,0,975,"COG3517@1|root,COG3517@2|Bacteria,1MU5C@1224|Proteobacteria,1RNP7@1236|Gammaproteobacteria,1YFNZ@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,S,"Type VI secretion protein, EvpB/VC_A0108, tail sheath",evpB,-,-,ko:K11900,"ko02025,map02025",M00334,-,-,"ko00000,ko00001,ko00002,ko02044",3.A.23.1,-,-,VipB
592,Lys2_ev_pop1_3,13_3_2835111-3078848_123,287.DR97_6075,8.59E-125,356,"COG0431@1|root,COG0431@2|Bacteria,1RICF@1224|Proteobacteria,1S57J@1236|Gammaproteobacteria,1YFSN@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,S,NADPH-dependent FMN reductase,msuE,-,1.5.1.38,ko:K00299,"ko00740,ko00920,ko01100,map00740,map00920,map01100",-,"R05706,R07210,R10206","RC00126,RC01779,RC02556","ko00000,ko00001,ko01000",-,-,-,FMN_red
593,Lys2_ev_pop2_3,14_3_2890191-3084703_95,287.DR97_6075,8.59E-125,356,"COG0431@1|root,COG0431@2|Bacteria,1RICF@1224|Proteobacteria,1S57J@1236|Gammaproteobacteria,1YFSN@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,S,NADPH-dependent FMN reductase,msuE,-,1.5.1.38,ko:K00299,"ko00740,ko00920,ko01100,map00740,map00920,map01100",-,"R05706,R07210,R10206","RC00126,RC01779,RC02556","ko00000,ko00001,ko01000",-,-,-,FMN_red
594,Lys2_ev_pop2_6,14_6_2811042-3146373_147,287.DR97_6075,8.59E-125,356,"COG0431@1|root,COG0431@2|Bacteria,1RICF@1224|Proteobacteria,1S57J@1236|Gammaproteobacteria,1YFSN@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,S,NADPH-dependent FMN reductase,msuE,-,1.5.1.38,ko:K00299,"ko00740,ko00920,ko01100,map00740,map00920,map01100",-,"R05706,R07210,R10206","RC00126,RC01779,RC02556","ko00000,ko00001,ko01000",-,-,-,FMN_red
595,Lys2_ev_pop1_3,13_3_2835111-3078848_45,287.DR97_6005,1.29E-230,633,"COG2326@1|root,COG2326@2|Bacteria,1MVE2@1224|Proteobacteria,1RM9U@1236|Gammaproteobacteria,1YE7J@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,S,Polyphosphate kinase 2 (PPK2),ppk2,-,2.7.4.1,ko:K22468,"ko00190,ko03018,map00190,map03018",-,-,-,"ko00000,ko00001,ko01000,ko03019",-,-,-,PPK2
596,Lys2_ev_pop1_4,13_4_2839227-3026093_41,287.DR97_6005,1.29E-230,633,"COG2326@1|root,COG2326@2|Bacteria,1MVE2@1224|Proteobacteria,1RM9U@1236|Gammaproteobacteria,1YE7J@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,S,Polyphosphate kinase 2 (PPK2),ppk2,-,2.7.4.1,ko:K22468,"ko00190,ko03018,map00190,map03018",-,-,-,"ko00000,ko00001,ko01000,ko03019",-,-,-,PPK2
597,Lys2_ev_pop2_3,14_3_2890191-3084703_17,287.DR97_6005,1.29E-230,633,"COG2326@1|root,COG2326@2|Bacteria,1MVE2@1224|Proteobacteria,1RM9U@1236|Gammaproteobacteria,1YE7J@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,S,Polyphosphate kinase 2 (PPK2),ppk2,-,2.7.4.1,ko:K22468,"ko00190,ko03018,map00190,map03018",-,-,-,"ko00000,ko00001,ko01000,ko03019",-,-,-,PPK2
598,Lys2_ev_pop2_6,14_6_2811042-3146373_69,287.DR97_6005,1.29E-230,633,"COG2326@1|root,COG2326@2|Bacteria,1MVE2@1224|Proteobacteria,1RM9U@1236|Gammaproteobacteria,1YE7J@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,S,Polyphosphate kinase 2 (PPK2),ppk2,-,2.7.4.1,ko:K22468,"ko00190,ko03018,map00190,map03018",-,-,-,"ko00000,ko00001,ko01000,ko03019",-,-,-,PPK2
599,Lys2_ev_pop3_5,15_5_2903545-2937794_6,287.DR97_6005,1.29E-230,633,"COG2326@1|root,COG2326@2|Bacteria,1MVE2@1224|Proteobacteria,1RM9U@1236|Gammaproteobacteria,1YE7J@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,S,Polyphosphate kinase 2 (PPK2),ppk2,-,2.7.4.1,ko:K22468,"ko00190,ko03018,map00190,map03018",-,-,-,"ko00000,ko00001,ko01000,ko03019",-,-,-,PPK2
600,Lys2_ev_pop1_3,13_3_2835111-3078848_84,287.DR97_6037,7.08E-218,599,"COG1262@1|root,COG1262@2|Bacteria,1NQ5K@1224|Proteobacteria,1S6X1@1236|Gammaproteobacteria,1YKP1@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,S,Sulfatase-modifying factor enzyme 1,pvdO,-,-,-,-,-,-,-,-,-,-,-,"FGE-sulfatase,Peptidase_C14"
601,Lys2_ev_pop1_4,13_4_2839227-3026093_81,287.DR97_6037,7.08E-218,599,"COG1262@1|root,COG1262@2|Bacteria,1NQ5K@1224|Proteobacteria,1S6X1@1236|Gammaproteobacteria,1YKP1@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,S,Sulfatase-modifying factor enzyme 1,pvdO,-,-,-,-,-,-,-,-,-,-,-,"FGE-sulfatase,Peptidase_C14"
602,Lys2_ev_pop2_1,14_1_2921860-3009983_40,287.DR97_6037,7.08E-218,599,"COG1262@1|root,COG1262@2|Bacteria,1NQ5K@1224|Proteobacteria,1S6X1@1236|Gammaproteobacteria,1YKP1@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,S,Sulfatase-modifying factor enzyme 1,pvdO,-,-,-,-,-,-,-,-,-,-,-,"FGE-sulfatase,Peptidase_C14"
603,Lys2_ev_pop2_3,14_3_2890191-3084703_56,287.DR97_6037,7.08E-218,599,"COG1262@1|root,COG1262@2|Bacteria,1NQ5K@1224|Proteobacteria,1S6X1@1236|Gammaproteobacteria,1YKP1@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,S,Sulfatase-modifying factor enzyme 1,pvdO,-,-,-,-,-,-,-,-,-,-,-,"FGE-sulfatase,Peptidase_C14"
604,Lys2_ev_pop2_6,14_6_2811042-3146373_108,287.DR97_6037,7.08E-218,599,"COG1262@1|root,COG1262@2|Bacteria,1NQ5K@1224|Proteobacteria,1S6X1@1236|Gammaproteobacteria,1YKP1@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,S,Sulfatase-modifying factor enzyme 1,pvdO,-,-,-,-,-,-,-,-,-,-,-,"FGE-sulfatase,Peptidase_C14"
605,Lys2_ev_pop3_4,15_4_2934003-2994541_32,287.DR97_6037,7.08E-218,599,"COG1262@1|root,COG1262@2|Bacteria,1NQ5K@1224|Proteobacteria,1S6X1@1236|Gammaproteobacteria,1YKP1@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,S,Sulfatase-modifying factor enzyme 1,pvdO,-,-,-,-,-,-,-,-,-,-,-,"FGE-sulfatase,Peptidase_C14"
606,Lys2_ev_pop1_3,13_3_2835111-3078848_87,287.DR97_6040,0,993,"28KG6@1|root,2ZA22@2|Bacteria,1N1KV@1224|Proteobacteria,1SJRQ@1236|Gammaproteobacteria,1YHK8@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,S,PvdJ PvdD PvdP-like protein,pvdP,-,-,-,-,-,-,-,-,-,-,-,-
607,Lys2_ev_pop1_4,13_4_2839227-3026093_84,287.DR97_6040,0,993,"28KG6@1|root,2ZA22@2|Bacteria,1N1KV@1224|Proteobacteria,1SJRQ@1236|Gammaproteobacteria,1YHK8@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,S,PvdJ PvdD PvdP-like protein,pvdP,-,-,-,-,-,-,-,-,-,-,-,-
